birth.birthDate.date,birth.birthDate.full,birth.birthDate.month,birth.birthDate.year,birth.city,birth.country.abbreviation,birth.country.countryId,birth.country.name,birth.state.abbreviation,birth.state.name,birth.state.stateId,college.collegeId,college.commonName,college.fullName,death.deathDate.date,death.deathDate.full,death.deathDate.month,death.deathDate.year,displayId,displayName,draft.overallPickNumber,draft.round,draft.roundPickNumber,draft.team.abbreviation,draft.team.location,draft.team.nickname,draft.team.teamId,draft.year,experience.experience,experience.yearFirst,experience.yearRookie,firstName,height.centimeters,height.inches,highSchool.city,highSchool.country.abbreviation,highSchool.country.countryId,highSchool.country.name,highSchool.name,highSchool.state.abbreviation,highSchool.state.name,highSchool.state.stateId,hometown.city,hometown.country.abbreviation,hometown.country.countryId,hometown.country.name,hometown.state.abbreviation,hometown.state.name,hometown.state.stateId,isActive,isInjured,isSuspended,lastName,playerId,positions.name,team.abbreviation,team.location,team.nickname,team.teamId,uniform,weight.kilograms,weight.pounds
28.0,1981-07-28,7.0,1981.0,Detroit,USA,1.0,United States,MI,Michigan,22.0,664.0,Detroit,University of Detroit Mercy,,,,,0,,41.0,2.0,12.0,Sea,Seattle,SuperSonics,25.0,2003.0,12.0,2003.0,2003.0,Willie,190.0,75.0,Detroit,USA,1.0,United States,Cooley High School,MI,Michigan,22.0,Detroit,,,,,,,False,False,False,Green,58948,SG,,,,,34,92.99,205.0
3.0,1958-07-03,7.0,1958.0,Dallas,USA,1.0,United States,TX,Texas,43.0,654.0,Saint Louis,Saint Louis University,,,,,0,,49.0,3.0,3.0,NJ,New Jersey,Nets,17.0,1981.0,1.0,1981.0,1981.0,David,187.0,74.0,,,,,,,,,,,,,,,,False,False,False,Burns,568,PG,,,,,,81.65,180.0
12.0,1990-04-12,4.0,1990.0,Hoboken,USA,1.0,United States,NJ,New Jersey,30.0,20.0,Kansas,University of Kansas,,,,,0,,41.0,2.0,11.0,Por,Portland,Trail Blazers,22.0,2012.0,2.0,2012.0,2012.0,Tyshawn,190.0,75.0,,,,,St. Anthony HS,,,,Hoboken,USA,1.0,United States,NJ,New Jersey,30.0,False,False,False,Taylor,469083,PG,,,,,41,83.91,185.0
30.0,1925-01-30,1.0,1925.0,,,,,,,,658.0,Loyola (IL),Loyola University (IL),,,,,0,,,,,,,,,,4.0,1949.0,1949.0,Jack,198.0,78.0,Chicago,USA,1.0,United States,De La Salle HS,IL,Illinois,13.0,,,,,,,,False,False,False,Kerris,2472,PF,,,,,,97.52,215.0
22.0,1988-05-22,5.0,1988.0,San Diego,USA,1.0,United States,CA,California,5.0,57.0,Arizona,University of Arizona,,,,,0,,44.0,2.0,14.0,Det,Detroit,Pistons,8.0,2009.0,6.0,2009.0,2009.0,Chase,200.0,79.0,Carlsbad,USA,1.0,United States,LaCosta Canyon HS,CA,California,5.0,Encinitas,USA,1.0,United States,CA,California,5.0,True,False,False,Budinger,329710,SF,Ind,Indiana,Pacers,11.0,10,94.8,209.0
30.0,1955-08-30,8.0,1955.0,Boulder,USA,1.0,United States,CO,Colorado,6.0,40.0,UNLV,University of Nevada-Las Vegas,26.0,2009-04-26,4.0,2009.0,0,,26.0,2.0,4.0,NY,New York,Knicks,18.0,1977.0,6.0,1977.0,1977.0,Glen,198.0,78.0,,,,,,,,,,,,,,,,False,False,False,Gondrezick,689,SG,,,,,,98.88,218.0
10.0,1930-12-10,12.0,1930.0,New York,USA,1.0,United States,NY,New York,32.0,673.0,Long Island,Long Island University,28.0,1991-07-28,7.0,1991.0,0,,,,,,,,,,9.0,1953.0,1953.0,Ray,210.0,83.0,,,,,,,,,,,,,,,,False,False,False,Felix,1672,C,,,,,,101.15,223.0
31.0,1947-01-31,1.0,1947.0,Centralia,USA,1.0,United States,IL,Illinois,13.0,124.0,Southern Illinois,Southern Illinois University,,,,,0,,,,,,,,,,5.0,1969.0,1969.0,Dick,190.0,75.0,,,,,,,,,,,,,,,,False,False,False,Garrett,1569,PG,,,,,,83.91,185.0
13.0,1948-09-13,9.0,1948.0,Washington,USA,1.0,United States,DC,District of Columbia,51.0,125.0,Missouri State,Missouri State University,,,,,0,,35.0,3.0,1.0,SDR,San Diego,Rockets,10.0,1970.0,8.0,1970.0,1970.0,Curtis,200.0,79.0,,,,,,,,,,,,,,,,False,False,False,Perry,1409,SF,,,,,,86.18,190.0
31.0,1969-08-31,8.0,1969.0,Detroit,USA,1.0,United States,MI,Michigan,22.0,19.0,Iowa State,Iowa State University,,,,,0,,17.0,1.0,17.0,GS,Golden State,Warriors,9.0,1991.0,5.0,1991.0,1991.0,Victor,208.0,82.0,Detroit,USA,1.0,United States,Denby HS,MI,Michigan,22.0,,,,,,,,False,False,False,Alexander,392,C,,,,,9,120.2,265.0
13.0,1938-09-13,9.0,1938.0,Atlanta,USA,1.0,United States,GA,Georgia,10.0,189.0,Grambling State,Grambling State University,,,,,0,,,,,,,,,,3.0,1962.0,1962.0,Charlie,203.0,80.0,Atlanta,USA,1.0,United States,Carver Vocational HS,GA,Georgia,10.0,,,,,,,,False,False,False,Hardnett,1698,PF,,,,,,102.06,225.0
16.0,1986-07-16,7.0,1986.0,St. Petersburg,URS,49.0,USSR,,,,,,,,,,,0,,,,,,,,,,5.0,2010.0,2010.0,Timofey,215.0,85.0,,,,,,,,,,,,,,,,True,False,False,Mozgov,552679,C,Cle,Cleveland,Cavaliers,5.0,20,124.74,275.0
30.0,1970-04-30,4.0,1970.0,Galveston,USA,1.0,United States,TX,Texas,43.0,83.0,Texas,University of Texas,,,,,0,,20.0,1.0,20.0,Phi,Philadelphia,76ers,20.0,1994.0,1.0,1994.0,1994.0,B.J.,185.0,73.0,,,,,,,,,,,,,,,,False,False,False,Tyler,2634,PG,,,,,1,83.91,185.0
26.0,1958-12-26,12.0,1958.0,Washington,USA,1.0,United States,DC,District of Columbia,51.0,36.0,Wisconsin,University of Wisconsin,,,,,0,,41.0,2.0,18.0,SA,San Antonio,Spurs,24.0,1981.0,2.0,1985.0,1985.0,Claude,205.0,81.0,,,,,,,,,Washington,USA,1.0,United States,DC,District of Columbia,51.0,False,False,False,Gregory,701,PF,,,,,,106.59,235.0
17.0,1933-06-17,6.0,1933.0,Pittsburgh,USA,1.0,United States,PA,Pennsylvania,38.0,219.0,St. Francis (PA),St. Francis College of Pennsylvania,6.0,1970-04-06,4.0,1970.0,0,,,,,,,,,,3.0,1955.0,1955.0,Maurice,200.0,79.0,Pittsburgh,USA,1.0,United States,Westinghouse HS,PA,Pennsylvania,38.0,,,,,,,,False,False,False,Stokes,1842,PF,,,,,,105.23,232.0
9.0,1922-07-09,7.0,1922.0,Oakland,USA,1.0,United States,CA,California,5.0,63.0,Stanford,Stanford University,22.0,1993-01-22,1.0,1993.0,0,,,,,,,,,,7.0,1948.0,1948.0,Jim,195.0,77.0,Oakland,USA,1.0,United States,Oakland Technical HS,CA,California,5.0,,,,,,,,False,False,False,Pollard,2418,SF,,,,,,86.64,191.0
22.0,1936-02-22,2.0,1936.0,Mount Carmel,USA,1.0,United States,IL,Illinois,13.0,27.0,Indiana,Indiana University,,,,,0,,,,,,,,,,4.0,1958.0,1958.0,Archie,203.0,80.0,Mount Carmel,USA,1.0,United States,Mount Carmel HS,IL,Illinois,13.0,Mt. Carmel,USA,1.0,United States,IL,Illinois,13.0,False,False,False,Dees,1651,PF,,,,,,94.35,208.0
10.0,1985-02-10,2.0,1985.0,Monroe,USA,1.0,United States,LA,Louisiana,18.0,38.0,Louisiana Tech,Louisiana Tech University,,,,,0,,47.0,2.0,17.0,Uta,Utah,Jazz,26.0,2006.0,9.0,2006.0,2006.0,Paul,203.0,80.0,Grambling,USA,1.0,United States,Grambling HS,LA,Louisiana,18.0,Grambling,USA,1.0,United States,LA,Louisiana,18.0,True,False,False,Millsap,237675,PF,Atl,Atlanta,Hawks,1.0,4,111.58,246.0
24.0,1963-07-24,7.0,1963.0,Bernice,USA,1.0,United States,LA,Louisiana,18.0,38.0,Louisiana Tech,Louisiana Tech University,,,,,0,,13.0,1.0,13.0,Uta,Utah,Jazz,26.0,1985.0,19.0,1985.0,1985.0,Karl,205.0,81.0,Summerfield,USA,1.0,United States,Summerfield HS,LA,Louisiana,18.0,Summerfield,USA,1.0,United States,LA,Louisiana,18.0,False,False,False,Malone,213,PF,,,,,11,116.12,256.0
18.0,1955-04-18,4.0,1955.0,Kirksville,USA,1.0,United States,MO,Missouri,25.0,22.0,Missouri,University of Missouri,,,,,0,,103.0,5.0,15.0,SA,San Antonio,Spurs,24.0,1977.0,1.0,1977.0,1977.0,Scott,185.0,73.0,,,,,,,,,,,,,,,,False,False,False,Sims,1116,PG,,,,,,77.11,170.0
20.0,1927-06-20,6.0,1927.0,,,,,,,,22.0,Missouri,University of Missouri,,,,,0,,,,,,,,,,1.0,1951.0,1951.0,Jerry,203.0,80.0,,,,,,,,,,,,,,,,False,False,False,Fowler,2202,C,,,,,,107.05,236.0
29.0,1931-10-29,10.0,1931.0,,,,,,,,31.0,Minnesota,University of Minnesota,,,,,0,,,,,,,,,,1.0,1957.0,1957.0,Doug,193.0,76.0,Grand Rapids,USA,1.0,United States,Grand Rapids HS,MN,Minnesota,23.0,,,,,,,,False,False,False,Bolstorff,1618,PG,,,,,,88.45,195.0
3.0,1964-01-03,1.0,1964.0,Birmingham,USA,1.0,United States,AL,Alabama,1.0,73.0,Alabama,University of Alabama,,,,,0,,20.0,1.0,20.0,Hou,Houston,Rockets,10.0,1986.0,7.0,1986.0,1986.0,Buck,200.0,79.0,,,,,,,,,Birmingham,USA,1.0,United States,AL,Alabama,1.0,False,False,False,Johnson,167,SF,,,,,,86.18,190.0
3.0,1940-09-03,9.0,1940.0,,,,,,,,32.0,Northwestern,Northwestern University,2.0,1968-08-02,8.0,1968.0,0,,,,,,,,,,1.0,1962.0,1962.0,Ralph,185.0,73.0,Chicago,USA,1.0,United States,Marshall HS,IL,Illinois,13.0,,,,,,,,False,False,False,Wells,1865,PG,,,,,,81.65,180.0
1.0,1955-05-01,5.0,1955.0,La Jolla,USA,1.0,United States,CA,California,5.0,93.0,San Diego State,San Diego State University,,,,,0,,,,,,,,,,1.0,1981.0,1981.0,Rock,208.0,82.0,,,,,,,,,,,,,,,,False,False,False,Lee,903,C,,,,,,99.79,220.0
25.0,1924-01-25,1.0,1924.0,Uniondale,USA,1.0,United States,NY,New York,32.0,96.0,Wyoming,University of Wyoming,8.0,1981-11-08,11.0,1981.0,0,,,,,,,,,,4.0,1946.0,1946.0,George,203.0,80.0,,,,,,,,,,,,,,,,False,False,False,Nostrand,2255,PF,,,,,,89.36,197.0
19.0,1983-09-19,9.0,1983.0,Milwaukee,USA,1.0,United States,WI,Wisconsin,49.0,35.0,Purdue,Purdue University,,,,,0,,31.0,2.0,1.0,Sea,Seattle,SuperSonics,25.0,2007.0,8.0,2007.0,2007.0,Carl,205.0,81.0,Milwaukee,USA,1.0,United States,Vincent HS,WI,Wisconsin,49.0,Milwaukee,USA,1.0,United States,WI,Wisconsin,49.0,True,False,False,Landry,263028,PF,Phi,Philadelphia,76ers,20.0,7,112.49,248.0
15.0,1959-09-15,9.0,1959.0,Memphis,USA,1.0,United States,TN,Tennessee,42.0,653.0,Marquette,Marquette University,,,,,0,,47.0,3.0,1.0,Cle,Cleveland,Cavaliers,5.0,1982.0,3.0,1983.0,1983.0,Michael,193.0,76.0,,,,,,,,,,,,,,,,False,False,False,Wilson,1231,PG,,,,,,81.65,180.0
26.0,1958-01-26,1.0,1958.0,New Haven,USA,1.0,United States,CT,Connecticut,7.0,206.0,Rhode Island,University of Rhode Island,,,,,0,,21.0,1.0,21.0,NY,New York,Knicks,18.0,1979.0,7.0,1979.0,1979.0,Sly,200.0,79.0,,,,,,,,,,,,,,,,False,False,False,Williams,1227,PF,,,,,,104.78,231.0
11.0,1965-11-11,11.0,1965.0,Brooklyn,USA,1.0,United States,IL,Illinois,13.0,100.0,Louisville,University of Louisville,,,,,0,,6.0,3.0,6.0,SA,San Antonio,Spurs,24.0,1988.0,1.0,1988.0,1988.0,Barry,210.0,83.0,Lovejoy,USA,1.0,United States,Lovejoy HS,IL,Illinois,13.0,Lovejoy,USA,1.0,United States,IL,Illinois,13.0,False,False,False,Sumpter,1141,PF,,,,,,111.13,245.0
17.0,1946-07-17,7.0,1946.0,,,,,,,,176.0,Marshall,Marshall University,,,,,0,,,,,,,,,,1.0,1968.0,1968.0,Bob,205.0,81.0,,,,,,,,,,,,,,,,False,False,False,Allen,1379,PF,,,,,,92.99,205.0
3.0,1985-10-03,10.0,1985.0,Indianapolis,USA,1.0,United States,IN,Indiana,14.0,224.0,Western Kentucky,Western Kentucky University,,,,,0,,22.0,1.0,22.0,Orl,Orlando,Magic,19.0,2008.0,7.0,2008.0,2008.0,Courtney,195.0,77.0,Indianapolis,USA,1.0,United States,Pike HS,IN,Indiana,14.0,Indianapolis,USA,1.0,United States,IN,Indiana,14.0,True,False,False,Lee,276755,SG,Mem,Memphis,Grizzlies,29.0,5,90.72,200.0
20.0,1989-06-20,6.0,1989.0,Memphis,USA,1.0,United States,TN,Tennessee,42.0,101.0,Memphis,University of Memphis,,,,,0,,22.0,1.0,22.0,Por,Portland,Trail Blazers,22.0,2010.0,5.0,2010.0,2011.0,Elliot,195.0,77.0,Memphis,USA,1.0,United States,St. George's Independent School,TN,Tennessee,42.0,Memphis,USA,1.0,United States,TN,Tennessee,42.0,False,False,False,Williams,467272,SG,,,,,25,81.65,180.0
19.0,1978-06-19,6.0,1978.0,Wurzburg,FRG,44.0,West Germany,,,,,,,,,,,0,,9.0,1.0,9.0,Mil,Milwaukee,Bucks,15.0,1998.0,17.0,1998.0,1998.0,Dirk,213.0,84.0,Wurzburg,GER,23.0,Germany,Roentgen Gymnasium,,,,,,,,,,,True,False,False,Nowitzki,3234,PF,Dal,Dallas,Mavericks,6.0,41,111.13,245.0
11.0,1939-04-11,4.0,1939.0,,,,,,,,634.0,St. Bonaventure,St. Bonaventure University,,,,,0,,,,,,,,,,1.0,1961.0,1961.0,Whitey,187.0,74.0,Buffalo,USA,1.0,United States,Bishop Timon HS,NY,New York,32.0,,,,,,,,False,False,False,Martin,2568,PG,,,,,,83.91,185.0
29.0,1933-03-29,3.0,1933.0,Philadelphia,USA,1.0,United States,PA,Pennsylvania,38.0,199.0,Villanova,Villanova University,15.0,2005-02-15,2.0,2005.0,0,,,,,,,,,,2.0,1955.0,1955.0,Bob,190.0,75.0,,,,,,,,,,,,,,,,False,False,False,Schafer,1816,SG,,,,,,89.81,198.0
21.0,1968-03-21,3.0,1968.0,Hacienda Heights,USA,1.0,United States,CA,California,5.0,6.0,North Carolina,University of North Carolina,,,,,0,,,,,,,,,,15.0,1990.0,1990.0,Scott,208.0,82.0,Los Angeles,USA,1.0,United States,Wilson High School,CA,California,5.0,Hacienda Heights,USA,1.0,United States,CA,California,5.0,False,False,False,Williams,375,PF,,,,,47,117.93,260.0
19.0,1967-03-19,3.0,1967.0,Los Angeles,USA,1.0,United States,CA,California,5.0,57.0,Arizona,University of Arizona,,,,,0,,24.0,1.0,24.0,Pho,Phoenix,Suns,21.0,1989.0,4.0,1990.0,1990.0,Anthony,205.0,81.0,,,,,,,,,,,,,,,,False,False,False,Cook,67,PF,,,,,38,108.86,240.0
24.0,1965-08-24,8.0,1965.0,Riverside,USA,1.0,United States,CA,California,5.0,64.0,UCLA,University of California at Los Angeles,,,,,0,,11.0,1.0,11.0,Ind,Indiana,Pacers,11.0,1987.0,18.0,1987.0,1987.0,Reggie,200.0,79.0,Riverside,USA,1.0,United States,Riverside Polytechnic HS,CA,California,5.0,Riverside,USA,1.0,United States,CA,California,5.0,False,False,False,Miller,231,SG,,,,,31,88.45,195.0
16.0,1985-04-16,4.0,1985.0,Wau,SUD,141.0,Sudan,,,,2.0,Duke,Duke University,,,,,0,,7.0,1.0,7.0,Pho,Phoenix,Suns,21.0,2004.0,11.0,2004.0,2004.0,Luol,205.0,81.0,Blairstown,USA,1.0,United States,Blair Academy,NJ,New Jersey,30.0,London,ENG,20.0,England,,,,True,False,False,Deng,229569,SF,Mia,Miami,Heat,14.0,9,99.79,220.0
14.0,1921-07-14,7.0,1921.0,Warsaw,POL,36.0,Poland,,,,664.0,Detroit,University of Detroit Mercy,,,,,0,,,,,,,,,,4.0,1946.0,1946.0,Lee,200.0,79.0,,,,,,,,,,,,,,,,False,False,False,Knorek,2279,C,,,,,,97.52,215.0
22.0,1990-04-22,4.0,1990.0,Lexington,USA,1.0,United States,KY,Kentucky,17.0,165.0,Butler,Butler University,,,,,0,,34.0,2.0,4.0,Was,Washington,Wizards,27.0,2011.0,4.0,2011.0,2011.0,Shelvin,190.0,75.0,Lexington,USA,1.0,United States,Bryan Station HS,KY,Kentucky,17.0,Lexington,USA,1.0,United States,KY,Kentucky,17.0,True,False,False,Mack,477669,PG,Atl,Atlanta,Hawks,1.0,8,92.08,203.0
22.0,1975-09-22,9.0,1975.0,Fort Worth,USA,1.0,United States,TX,Texas,43.0,92.0,New Mexico,University of New Mexico,,,,,0,,26.0,1.0,26.0,Mia,Miami,Heat,14.0,1997.0,5.0,1997.0,1997.0,Charles,193.0,76.0,Fort Worth,USA,1.0,United States,Dunbar High School,TX,Texas,43.0,Fort Worth,USA,1.0,United States,TX,Texas,43.0,False,False,False,Smith,3176,SG,,,,,5,90.72,200.0
5.0,1976-03-05,3.0,1976.0,Kaunas,URS,49.0,USSR,,,,5.0,Maryland,University of Maryland,,,,,0,,,,,,,,,,2.0,2005.0,2005.0,Sarunas,193.0,76.0,Quarryville,USA,1.0,United States,Solanco High School,PA,Pennsylvania,38.0,Kaunas,,,,,,,False,False,False,Jasikevicius,41030,PG,,,,,33,89.36,197.0
17.0,1957-09-17,9.0,1957.0,Panama City,USA,1.0,United States,FL,Florida,9.0,30.0,Michigan State,Michigan State University,,,,,0,,4.0,1.0,4.0,Det,Detroit,Pistons,8.0,1979.0,6.0,1979.0,1979.0,Greg,200.0,79.0,,,,,,,,,Detroit,USA,1.0,United States,MI,Michigan,22.0,False,False,False,Kelser,800,SF,,,,,,89.81,198.0
8.0,1982-04-08,4.0,1982.0,Tripp,USA,1.0,United States,SD,South Dakota,41.0,28.0,Iowa,University of Iowa,,,,,0,,,,,,,,,,2.0,2004.0,2004.0,Jared,210.0,83.0,Tripp,USA,1.0,United States,Tripp-Delmont High School,SD,South Dakota,41.0,Tripp,,,,,,,False,False,False,Reiner,62019,C,,,,,55,115.67,255.0
29.0,1955-12-29,12.0,1955.0,Philadelphia,USA,1.0,United States,PA,Pennsylvania,38.0,698.0,San Francisco,University of San Francisco,,,,,0,,159.0,8.0,7.0,Chi,Chicago,Bulls,4.0,1978.0,1.0,1982.0,1982.0,Chubby,187.0,74.0,,,,,,,,,,,,,,,,False,False,False,Cox,605,SG,,,,,,81.65,180.0
13.0,1987-10-13,10.0,1987.0,Millstone,USA,1.0,United States,NJ,New Jersey,30.0,100.0,Louisville,University of Louisville,,,,,0,,,,,,,,,,1.0,2013.0,2013.0,Chris,187.0,74.0,,,,,St. Benedict's Prep,,,,Millstone,USA,1.0,United States,NJ,New Jersey,30.0,False,False,False,Smith,436242,PG,,,,,0,90.72,200.0
15.0,1982-08-15,8.0,1982.0,Nashville,USA,1.0,United States,TN,Tennessee,42.0,18.0,Colorado,University of Colorado,,,,,0,,29.0,1.0,29.0,Ind,Indiana,Pacers,11.0,2004.0,4.0,2004.0,2004.0,David,213.0,84.0,Nashville,USA,1.0,United States,Brentwood Academy,TN,Tennessee,42.0,Nashville,,,,,,,False,False,False,Harrison,65763,C,,,,,13,127.01,280.0
10.0,1987-11-10,11.0,1987.0,New Orleans,USA,1.0,United States,LA,Louisiana,18.0,83.0,Texas,University of Texas,,,,,0,,9.0,1.0,9.0,Cha,Charlotte,Bobcats,5312.0,2008.0,7.0,2008.0,2008.0,D.J.,182.0,72.0,Missouri City,USA,1.0,United States,Hightower HS,TX,Texas,43.0,New Orleans,USA,1.0,United States,LA,Louisiana,18.0,True,False,False,Augustin,329524,PG,OKC,Oklahoma City,Thunder,25.0,14,83.01,183.0
12.0,1937-05-12,5.0,1937.0,Holland,USA,1.0,United States,IN,Indiana,14.0,71.0,Tennessee,University of Tennessee,,,,,0,,,,,,,,,,6.0,1962.0,1962.0,Bumper,205.0,81.0,Holland,USA,1.0,United States,Holland HS,IN,Indiana,14.0,Holland,USA,1.0,United States,IN,Indiana,14.0,False,False,False,Tormohlen,1851,PF,,,,,,109.77,242.0
14.0,1984-11-14,11.0,1984.0,Boston,USA,1.0,United States,MA,Massachusetts,21.0,204.0,Massachusetts,University of Massachusetts,,,,,0,,,,,,,,,,,2009.0,2009.0,Tony,203.0,80.0,Somerest,USA,1.0,United States,Somerset HS,MA,Massachusetts,21.0,Berkley,USA,1.0,United States,MA,Massachusetts,21.0,False,False,False,Gaffney,277587,PF,,,,,24,92.99,205.0
11.0,1937-11-11,11.0,1937.0,Brooklyn,USA,1.0,United States,NY,New York,32.0,130.0,Dartmouth,Dartmouth College,9.0,2004-07-09,7.0,2004.0,0,,,,,,,,,,10.0,1959.0,1959.0,Rudy,200.0,79.0,Brooklyn,USA,1.0,United States,James Madison,NY,New York,32.0,,,,,,,,False,False,False,LaRusso,1743,PF,,,,,,99.79,220.0
2.0,1956-10-02,10.0,1956.0,Fulda,USA,1.0,United States,MN,Minnesota,23.0,304.0,Augustana (SD),Augustana College (SD),,,,,0,,45.0,3.0,1.0,Uta,Utah,Jazz,26.0,1979.0,1.0,1979.0,1979.0,Arvid,205.0,81.0,Fulda,USA,1.0,United States,Fulda HS,MN,Minnesota,23.0,,,,,,,,False,False,False,Kramer,881,C,,,,,,99.79,220.0
14.0,1989-06-14,6.0,1989.0,Danville,USA,1.0,United States,CA,California,5.0,18.0,Colorado,University of Colorado,,,,,0,,,,,,,,,,2.0,2011.0,2011.0,Cory,195.0,77.0,,,,,Monte Vista HS,,,,Danville,USA,1.0,United States,CA,California,5.0,False,False,False,Higgins,405832,PG,,,,,11,81.65,180.0
26.0,1977-08-26,8.0,1977.0,Flint,USA,1.0,United States,MI,Michigan,22.0,30.0,Michigan State,Michigan State University,,,,,0,,21.0,1.0,21.0,Tor,Toronto,Raptors,28.0,2000.0,11.0,2000.0,2000.0,Morris,200.0,79.0,Flint,USA,1.0,United States,Northwestern High School,MI,Michigan,22.0,Flint,USA,1.0,United States,MI,Michigan,22.0,False,False,False,Peterson,3401,SG,,,,,42,99.79,220.0
24.0,1963-01-24,1.0,1963.0,Chicago,USA,1.0,United States,IL,Illinois,13.0,94.0,Utah,University of Utah,,,,,0,,,,,,,,,,3.0,1988.0,1988.0,Kelvin,187.0,74.0,,,,,,,,,,,,,,,,False,False,False,Upshaw,348,PG,,,,,,81.65,180.0
4.0,1961-01-04,1.0,1961.0,Brooklyn,USA,1.0,United States,NY,New York,32.0,40.0,UNLV,University of Nevada-Las Vegas,,,,,0,,5.0,1.0,5.0,Chi,Chicago,Bulls,4.0,1983.0,10.0,1983.0,1983.0,Sidney,205.0,81.0,,,,,,,,,Brooklyn,USA,1.0,United States,NY,New York,32.0,False,False,False,Green,136,SF,,,,,,113.4,250.0
1.0,1972-10-01,10.0,1972.0,Rochester,USA,1.0,United States,NY,New York,32.0,98.0,Cincinnati,University of Cincinnati,,,,,0,,,,,,,,,,3.0,2000.0,2000.0,Art,205.0,81.0,Rochester,USA,1.0,United States,East HS,NY,New York,32.0,Rochester,USA,1.0,United States,NY,New York,32.0,False,False,False,Long,3300,SF,,,,,35,113.4,250.0
15.0,1956-05-15,5.0,1956.0,San Bernardino,USA,1.0,United States,CA,California,5.0,644.0,Cal State Fullerton,Cal State Fullerton,,,,,0,,34.0,2.0,12.0,NY,New York,Knicks,18.0,1978.0,1.0,1978.0,1978.0,Greg,198.0,78.0,,,,,,,,,,,,,,,,False,False,False,Bunch,564,SF,,,,,,86.18,190.0
9.0,1988-05-09,5.0,1988.0,Belgrade,YUG,46.0,Yugoslavia,,,,,,,,,,,0,,35.0,2.0,5.0,Was,Washington,Wizards,27.0,2010.0,,2015.0,2015.0,Nemanja,208.0,82.0,,,,,,,,,,,,,,,,True,False,False,Bjelica,550431,PF,Min,Minnesota,Timberwolves,16.0,88,106.14,234.0
2.0,1951-09-02,9.0,1951.0,Richmond,USA,1.0,United States,VA,Virginia,46.0,651.0,Virginia Commonwealth,Virginia Commonwealth University,,,,,0,,32.0,2.0,14.0,NY,New York,Knicks,18.0,1974.0,1.0,1974.0,1974.0,Jesse,195.0,77.0,Richmond,USA,1.0,United States,Maggie Walker HS,VA,Virginia,46.0,,,,,,,,False,False,False,Dark,1538,SG,,,,,,95.25,210.0
15.0,1995-03-15,3.0,1995.0,Chicago,USA,1.0,United States,IL,Illinois,13.0,2.0,Duke,Duke University,,,,,0,,2.0,1.0,2.0,Mil,Milwaukee,Bucks,15.0,2014.0,1.0,2014.0,2014.0,Jabari,203.0,80.0,,,,,Simeon Career Academy,,,,Chicago,USA,1.0,United States,IL,Illinois,13.0,True,False,False,Parker,756880,PF,Mil,Milwaukee,Bucks,15.0,12,108.86,240.0
16.0,1939-09-16,9.0,1939.0,San Angelo,USA,1.0,United States,TX,Texas,43.0,94.0,Utah,University of Utah,,,,,0,,,,,,,,,,4.0,1962.0,1962.0,Bill,205.0,81.0,,,,,,,,,,,,,,,,False,False,False,McGill,1759,PF,,,,,,102.06,225.0
14.0,1981-08-14,8.0,1981.0,Clarksdale,USA,1.0,United States,MS,Mississippi,24.0,101.0,Memphis,University of Memphis,,,,,0,,,,,,,,,,8.0,2005.0,2005.0,Earl,213.0,84.0,Clarksdale,USA,1.0,United States,Clarksdale High School,MS,Mississippi,24.0,Clarksdale,,,,,,,False,False,False,Barron,58414,C,,,,,30,113.4,250.0
5.0,1954-01-05,1.0,1954.0,Columbia,USA,1.0,United States,SC,South Carolina,40.0,70.0,South Carolina,South Carolina,,,,,0,,23.0,2.0,6.0,Mil,Milwaukee,Bucks,15.0,1976.0,15.0,1976.0,1976.0,Alex,200.0,79.0,,,,,,,,,,,,,,,,False,False,False,English,105,SG,,,,,,86.18,190.0
28.0,1964-11-28,11.0,1964.0,New York,USA,1.0,United States,NY,New York,32.0,29.0,Michigan,University of Michigan,,,,,0,,7.0,1.0,7.0,Dal,Dallas,Mavericks,6.0,1986.0,6.0,1986.0,1986.0,Roy,213.0,84.0,,,,,,,,,,,,,,,,False,False,False,Tarpley,329,PF,,,,,42,111.13,245.0
14.0,1973-02-14,2.0,1973.0,Gardena,USA,1.0,United States,CA,California,5.0,64.0,UCLA,University of California at Los Angeles,,,,,0,,47.0,2.0,18.0,Sac,Sacramento,Kings,23.0,1995.0,4.0,1995.0,1995.0,Tyus,177.0,70.0,,,,,,,,,Long Beach,USA,1.0,United States,CA,California,5.0,False,False,False,Edney,3031,PG,,,,,2,75.3,166.0
17.0,1922-11-17,11.0,1922.0,,,,,,,,36.0,Wisconsin,University of Wisconsin,,,,,0,,,,,,,,,,1.0,1949.0,1949.0,Walt,187.0,74.0,Plymouth,USA,1.0,United States,Plymouth HS,WI,Wisconsin,49.0,,,,,,,,False,False,False,Lautenbach,2502,SG,,,,,,86.18,190.0
27.0,1961-02-27,2.0,1961.0,Gastonia,USA,1.0,United States,NC,North Carolina,33.0,6.0,North Carolina,University of North Carolina,,,,,0,,1.0,1.0,1.0,LAL,Los Angeles,Lakers,13.0,1982.0,12.0,1982.0,1982.0,James,205.0,81.0,,,,,,,,,Gastonia,USA,1.0,United States,NC,North Carolina,33.0,False,False,False,Worthy,387,SF,,,,,42,102.06,225.0
